hourly_prod_id,date,session,shift_supervision_id,operator_id,team_lead_id,workshop_id,line_id,hour_index,theoretical_production,actual_production,reliability_target,non_production_minutes,explained_minutes,unexplained_minutes,reliability_rate,reliability_gap,explained_ratio,unexplained_ratio
HP_63803549,2026-02-09,NUIT,SS_331a4597,OP_010,TL_003,PORTION,L_PORTION_2,3,960,679,0.68,17,13,4,0.7072916666666667,0.027291666666666603,0.7647058823529411,0.23529411764705882
HP_a7526b10,2026-02-09,NUIT,SS_331a4597,OP_010,TL_003,PORTION,L_PORTION_2,4,960,609,0.68,21,16,5,0.634375,-0.04562500000000003,0.7619047619047619,0.23809523809523808
HP_19193338,2026-02-09,NUIT,SS_331a4597,OP_010,TL_003,PORTION,L_PORTION_2,5,960,636,0.68,20,13,7,0.6625,-0.01750000000000007,0.65,0.35
HP_a0b8de37,2026-02-09,NUIT,SS_331a4597,OP_010,TL_003,PORTION,L_PORTION_2,6,960,658,0.68,18,12,6,0.6854166666666667,0.005416666666666625,0.6666666666666666,0.3333333333333333
HP_5ccb3277,2026-02-09,NUIT,SS_331a4597,OP_010,TL_003,PORTION,L_PORTION_2,7,960,628,0.68,20,17,3,0.6541666666666667,-0.025833333333333375,0.85,0.15
HP_f717f528,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,0,1200,1200,0.6,0,0,0,1.0,0.4,0.0,0.0
HP_0b9d10f9,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,1,1200,775,0.6,21,16,5,0.6458333333333334,0.04583333333333339,0.7619047619047619,0.23809523809523808
HP_bbafbc94,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,2,1200,678,0.6,26,16,10,0.565,-0.03500000000000003,0.6153846153846154,0.38461538461538464
HP_48bf3960,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,3,1200,739,0.6,23,20,3,0.6158333333333333,0.015833333333333366,0.8695652173913043,0.13043478260869565
HP_3122d2a3,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,4,1200,697,0.6,25,19,6,0.5808333333333333,-0.019166666666666665,0.76,0.24
HP_9d8ca31d,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,5,1200,739,0.6,23,14,9,0.6158333333333333,0.015833333333333366,0.6086956521739131,0.391304347826087
HP_8adcea4d,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,6,1200,745,0.6,22,13,9,0.6208333333333333,0.02083333333333337,0.5909090909090909,0.4090909090909091
HP_3fe7badc,2026-02-10,MATIN,SS_4793d1b1,OP_001,TL_001,OVALE,L_OV_MS,7,1200,727,0.6,23,18,5,0.6058333333333333,0.005833333333333357,0.782608695652174,0.21739130434782608
HP_0c65399d,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,0,1080,1080,0.57,0,0,0,1.0,0.43000000000000005,0.0,0.0
HP_519c05ae,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,1,1080,597,0.57,26,16,10,0.5527777777777778,-0.01722222222222214,0.6153846153846154,0.38461538461538464
HP_9c6021dc,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,2,1080,637,0.57,24,21,3,0.5898148148148148,0.01981481481481484,0.875,0.125
HP_00fd4d11,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,3,1080,669,0.57,22,19,3,0.6194444444444445,0.04944444444444451,0.8636363636363636,0.13636363636363635
HP_329648db,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,4,1080,571,0.57,28,22,6,0.5287037037037037,-0.041296296296296275,0.7857142857142857,0.21428571428571427
HP_fedbef56,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,5,1080,616,0.57,25,15,10,0.5703703703703704,0.0003703703703704653,0.6,0.4
HP_b8c752e7,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,6,1080,594,0.57,27,23,4,0.55,-0.019999999999999907,0.8518518518518519,0.14814814814814814
HP_30f6ce9e,2026-02-10,SOIR,SS_e4e24b38,OP_002,TL_002,CAMEMBERT,L_CAM_B,7,1080,598,0.57,26,21,5,0.5537037037037037,-0.016296296296296253,0.8076923076923077,0.19230769230769232
HP_39ccc310,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,0,900,900,0.66,0,0,0,1.0,0.33999999999999997,0.0,0.0
HP_e1613ab7,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,1,900,566,0.66,22,19,3,0.6288888888888889,-0.03111111111111109,0.8636363636363636,0.13636363636363635
HP_a87cdbf4,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,2,900,562,0.66,22,15,7,0.6244444444444445,-0.03555555555555556,0.6818181818181818,0.3181818181818182
HP_d3320e4f,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,3,900,619,0.66,18,13,5,0.6877777777777778,0.02777777777777779,0.7222222222222222,0.2777777777777778
HP_0d8eba4e,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,4,900,597,0.66,20,16,4,0.6633333333333333,0.0033333333333332993,0.8,0.2
HP_edd2846c,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,5,900,596,0.66,20,15,5,0.6622222222222223,0.0022222222222222365,0.75,0.25
HP_1f9e2618,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,6,900,627,0.66,18,14,4,0.6966666666666667,0.036666666666666625,0.7777777777777778,0.2222222222222222
HP_4b503bc5,2026-02-10,NUIT,SS_ecaf9474,OP_003,TL_003,PORTION,L_PORTION_1,7,900,602,0.66,19,12,7,0.6688888888888889,0.008888888888888835,0.631578947368421,0.3684210526315789
